Modelo,AUC_media,AUC_DE,Brier_media,Brier_DE,DE_prediccion,Convergencia_pct,Repeticiones_validas,Estado,Replica,Prevalencia_observada,Escenario,n,p,Prevalencia,Correlacion
Elastic Net,0.6710374006115443,0.08036375783400625,0.1711437203029729,0.030956265620628583,0.09942668646436062,100.0,100,No dominado,23,0.22,55,150,10,0.2,0.0
CART,0.5383110644211269,0.0921913118189245,0.2427395195141663,0.04719988941650291,0.22998831822107263,100.0,100,Dominado,23,0.22,55,150,10,0.2,0.0
Logit,0.7033276725728304,0.08021837365489305,0.17326201102463226,0.03430516603392246,0.10688084014251961,100.0,100,Dominado,24,0.22,55,150,10,0.2,0.0
Firth,0.7031619865835456,0.08060421057009483,0.17042098679217646,0.03171843363378682,0.10341847381568264,100.0,100,Dominado,24,0.22,55,150,10,0.2,0.0
Elastic Net,0.7127450316765055,0.07787739227518038,0.16613664203555026,0.030205248403965584,0.0943682487037876,100.0,100,No dominado,24,0.22,55,150,10,0.2,0.0
CART,0.6156196669423468,0.08677829949968228,0.21857800179259315,0.04263002694581705,0.20016317765512887,100.0,100,Dominado,24,0.22,55,150,10,0.2,0.0
Logit,0.6514788113301772,0.08163511919912415,0.18529179124882997,0.040574313347286034,0.1099683325929565,100.0,100,No dominado,25,0.20666666666666667,55,150,10,0.2,0.0
Firth,0.6525785341813843,0.08238257488087666,0.1810961152552256,0.03747316879560433,0.10505228210646525,100.0,100,No dominado,25,0.20666666666666667,55,150,10,0.2,0.0
Elastic Net,0.6529189986149622,0.08252444982923408,0.17890503743690325,0.03753353055408927,0.10019376993792041,100.0,100,No dominado,25,0.20666666666666667,55,150,10,0.2,0.0
CART,0.5251708504732319,0.08233306988126564,0.2317780909202642,0.04961732472862799,0.2169806594574455,100.0,100,Dominado,25,0.20666666666666667,55,150,10,0.2,0.0
Logit,0.6419498305553746,0.08613762994804447,0.17314686951511327,0.03379892298884869,0.10511924372867303,100.0,100,Dominado,26,0.18666666666666668,55,150,10,0.2,0.0
Firth,0.6421515810733517,0.08536050690828796,0.16950640536327094,0.031284714060535374,0.10111066545890048,100.0,100,No dominado,26,0.18666666666666668,55,150,10,0.2,0.0
Elastic Net,0.64190203736557,0.086180884296942,0.16586592292586957,0.030902197833497083,0.09503149001610421,100.0,100,No dominado,26,0.18666666666666668,55,150,10,0.2,0.0
CART,0.5281322164304733,0.08188674196473071,0.2115387407233595,0.04251457612889639,0.18882779518734993,100.0,100,No dominado,26,0.18666666666666668,55,150,10,0.2,0.0
Logit,0.7246965873129747,0.07969254896989547,0.1555124169834673,0.035269880626163194,0.10405565638010278,100.0,100,Dominado,27,0.2,55,150,10,0.2,0.0
Firth,0.7252602926332001,0.07944181732969895,0.15285539544552745,0.03275953974561389,0.1004954892166316,100.0,100,Dominado,27,0.2,55,150,10,0.2,0.0
Elastic Net,0.7272665584034965,0.0790249660295914,0.14969335351370774,0.03174668248534421,0.09404791606501778,100.0,100,No dominado,27,0.2,55,150,10,0.2,0.0
CART,0.5946349252559243,0.08140428422652037,0.19875931184690165,0.04233207852561858,0.18260198790664375,100.0,100,Dominado,27,0.2,55,150,10,0.2,0.0
Logit,0.6086997419116472,0.07149580718730342,0.2041560705651674,0.03223093377629286,0.11076045422242231,100.0,100,Dominado,28,0.24,55,150,10,0.2,0.0
Firth,0.6089036894980782,0.07202475657467818,0.20033124192136473,0.029814511564724037,0.10575276852793301,100.0,100,Dominado,28,0.24,55,150,10,0.2,0.0
Elastic Net,0.6095964671903993,0.07004265777648999,0.19830877282380857,0.02950042397901791,0.10296276607216658,100.0,100,No dominado,28,0.24,55,150,10,0.2,0.0
CART,0.5377703124717624,0.07778140794931654,0.22660415590288813,0.039980477343664104,0.2025531425856681,100.0,100,Dominado,28,0.24,55,150,10,0.2,0.0
Logit,0.5745357633313835,0.08566497229734299,0.17403245281767105,0.03298114541455947,0.1074206926654679,100.0,100,No dominado,29,0.18,55,150,10,0.2,0.0
Firth,0.5756264074035178,0.08646969206394217,0.17134751468744547,0.03035113022314057,0.1032093380868302,100.0,100,Dominado,29,0.18,55,150,10,0.2,0.0
Elastic Net,0.5765915544849632,0.08588326773115203,0.16710141194477326,0.03005834969623099,0.0959029934549144,100.0,100,No dominado,29,0.18,55,150,10,0.2,0.0
CART,0.4942705423783631,0.07742675240846426,0.2185640101687471,0.04236216443460684,0.20394822620901998,100.0,100,No dominado,29,0.18,55,150,10,0.2,0.0
Logit,0.6877473317852296,0.07466893534147466,0.178412578576571,0.03596530257665307,0.10397410315034908,100.0,100,Dominado,30,0.20666666666666667,55,150,10,0.2,0.0
Firth,0.6885105131969675,0.07297115281189119,0.1745254640050657,0.033015456420431265,0.0997311319184425,100.0,100,No dominado,30,0.20666666666666667,55,150,10,0.2,0.0
Elastic Net,0.6883817000993269,0.07345998012433866,0.17125051346429437,0.031182128533133624,0.09318166932314181,100.0,100,No dominado,30,0.20666666666666667,55,150,10,0.2,0.0
CART,0.610169390264345,0.10490770674524956,0.2028739756381524,0.04375684191514513,0.1761656525672874,100.0,100,Dominado,30,0.20666666666666667,55,150,10,0.2,0.0
Logit,0.569155298122978,0.09558055192125182,0.19092798468291852,0.03864255757520155,0.10963157348353637,100.0,100,Dominado,31,0.2,55,150,10,0.2,0.0
Firth,0.5691360558400402,0.09475175329920499,0.1876709243149941,0.035746459006276786,0.10527801400897442,100.0,100,No dominado,31,0.2,55,150,10,0.2,0.0
Elastic Net,0.5699148479068792,0.09470034260162968,0.18491095530075083,0.03586643937943624,0.1001915622319022,100.0,100,No dominado,31,0.2,55,150,10,0.2,0.0
CART,0.5322333137065287,0.09796638541679988,0.2311329289238349,0.04573406602637072,0.21512152441111013,100.0,100,Dominado,31,0.2,55,150,10,0.2,0.0
Logit,0.5721503478038585,0.08148424316237578,0.1795680275581021,0.03188641548192506,0.10601889000199628,100.0,100,No dominado,32,0.18,55,150,10,0.2,0.0
Firth,0.5714173827827033,0.08146310414678597,0.17616296168626305,0.029468700795616747,0.10249682217454913,100.0,100,No dominado,32,0.18,55,150,10,0.2,0.0
Elastic Net,0.5696841624915455,0.08323463742355937,0.17274833447979426,0.029137792667962573,0.09602917540182032,100.0,100,No dominado,32,0.18,55,150,10,0.2,0.0
CART,0.49171126089999134,0.07636827845638242,0.2142002071811007,0.04272155422301739,0.19323363353422807,100.0,100,No dominado,32,0.18,55,150,10,0.2,0.0
Logit,0.6928485011467436,0.08897334532718228,0.15585414948974063,0.031957206261024655,0.09869924590694483,100.0,100,Dominado,33,0.19333333333333333,55,150,10,0.2,0.0
Firth,0.6916130315783707,0.08913366537059987,0.15399788628338695,0.02956908079269056,0.0951890570284268,100.0,100,Dominado,33,0.19333333333333333,55,150,10,0.2,0.0
Elastic Net,0.6952823494495799,0.08863143376225906,0.15082673572224137,0.02949003480124738,0.08825991993277815,100.0,100,No dominado,33,0.19333333333333333,55,150,10,0.2,0.0
CART,0.5991428518327525,0.09246574496181106,0.19187394808387437,0.0378764875324823,0.17554645035008523,100.0,100,Dominado,33,0.19333333333333333,55,150,10,0.2,0.0
Logit,0.6368442928338329,0.07810163989473312,0.1674275502956752,0.031430029993581854,0.09751131092853281,100.0,100,Dominado,34,0.18666666666666668,55,150,10,0.2,0.0
Firth,0.6380704086662644,0.07808364304195002,0.1648712745026269,0.02906267061539964,0.09366259576726207,100.0,100,Dominado,34,0.18666666666666668,55,150,10,0.2,0.0
Elastic Net,0.641792753103325,0.07666656923213923,0.16138612665676352,0.028291116512435235,0.08645787366052617,100.0,100,No dominado,34,0.18666666666666668,55,150,10,0.2,0.0
CART,0.5386843884619235,0.09195665665831156,0.2131257251392463,0.04315118150931788,0.20189554580510496,100.0,100,Dominado,34,0.18666666666666668,55,150,10,0.2,0.0
Logit,0.6671737235153411,0.09082941236514702,0.15524280195306916,0.03356604390562854,0.09633231225755332,100.0,100,Dominado,35,0.17333333333333334,55,150,10,0.2,0.0
Firth,0.6661577313876542,0.0905075946297079,0.15274194433994792,0.030987822540504636,0.09332511728136318,100.0,100,Dominado,35,0.17333333333333334,55,150,10,0.2,0.0
Elastic Net,0.6699135772500986,0.08983578000010886,0.1487913276483661,0.03035545342886723,0.08511882861522364,100.0,100,No dominado,35,0.17333333333333334,55,150,10,0.2,0.0
CART,0.5756144039164852,0.08981222213140444,0.18644009506185838,0.03748829741317769,0.177187237151501,100.0,100,No dominado,35,0.17333333333333334,55,150,10,0.2,0.0
Logit,0.5920191798139407,0.08884701763754616,0.1633165832257288,0.033186923358166975,0.09813655131897757,100.0,100,No dominado,36,0.16666666666666666,55,150,10,0.2,0.0
Firth,0.5916067028643535,0.08871644837266267,0.16054715250385002,0.03061879869632689,0.09495674886463625,100.0,100,No dominado,36,0.16666666666666666,55,150,10,0.2,0.0
Elastic Net,0.5942603845283703,0.08927714985572871,0.15636280156148635,0.02946578468550228,0.08681822242689577,100.0,100,No dominado,36,0.16666666666666666,55,150,10,0.2,0.0
CART,0.5211143507462118,0.09902895020232731,0.20066476862534033,0.041517386320259086,0.20082857631995712,100.0,100,Dominado,36,0.16666666666666666,55,150,10,0.2,0.0
Logit,0.5783589767124913,0.07273426465739259,0.17167586834181114,0.036103204190403575,0.10688813931684085,100.0,100,No dominado,37,0.18,55,150,10,0.2,0.0
Firth,0.5786543428435774,0.07320656266772806,0.16909223272620544,0.03350650785928848,0.10321508984916133,100.0,100,No dominado,37,0.18,55,150,10,0.2,0.0
Elastic Net,0.5781863137514975,0.07191942219136373,0.1651519148640558,0.03349210930400639,0.09682694962289565,100.0,100,No dominado,37,0.18,55,150,10,0.2,0.0
CART,0.5337867287267826,0.10009590470687824,0.2107801071720724,0.049949349211520326,0.19790455873894916,100.0,100,Dominado,37,0.18,55,150,10,0.2,0.0
Logit,0.6532658271076195,0.06724356513703726,0.16872732427814108,0.03024891901160755,0.10138468740244967,100.0,100,Dominado,38,0.18,55,150,10,0.2,0.0
Firth,0.6528046614454539,0.06803357452342565,0.165742048914518,0.0277402972181761,0.09791054688571216,100.0,100,No dominado,38,0.18,55,150,10,0.2,0.0
Elastic Net,0.6595178942044594,0.06682573698736113,0.16242889306072214,0.02822214154658775,0.08984814961418768,100.0,100,No dominado,38,0.18,55,150,10,0.2,0.0
CART,0.5848979873909536,0.09235575668149597,0.21588340964301242,0.03981117270250209,0.19912964459923535,100.0,100,Dominado,38,0.18,55,150,10,0.2,0.0
Logit,0.6410331381480069,0.07180552660938838,0.20352057305025575,0.02921022509440491,0.11688198122839576,100.0,100,No dominado,39,0.25333333333333335,55,150,10,0.2,0.0
Firth,0.6402348034275782,0.07223112432202676,0.20025453960891107,0.02709360891983959,0.11167600219366548,100.0,100,Dominado,39,0.25333333333333335,55,150,10,0.2,0.0
Elastic Net,0.6407770655351287,0.07171679061360786,0.19883356689316264,0.026812805567559248,0.1076832473790364,100.0,100,No dominado,39,0.25333333333333335,55,150,10,0.2,0.0
CART,0.5516937242711274,0.08603285068559369,0.26025337699103934,0.04392619773505266,0.23273885513046225,100.0,100,Dominado,39,0.25333333333333335,55,150,10,0.2,0.0
Logit,0.7877610073687855,0.07181940264651827,0.13600803935720798,0.0332713013165119,0.09108552936893283,100.0,100,Dominado,40,0.17333333333333334,55,150,10,0.2,0.0
Firth,0.7878618701728919,0.07284531629261275,0.13274028062849577,0.030107781874614072,0.08768445105787899,100.0,100,Dominado,40,0.17333333333333334,55,150,10,0.2,0.0
Elastic Net,0.7919328669157063,0.07162157855752327,0.12862090157760808,0.02948819865977286,0.07925030034401319,100.0,100,No dominado,40,0.17333333333333334,55,150,10,0.2,0.0
CART,0.6176890322374948,0.10968201032625044,0.18457754980017282,0.04308714106093928,0.18069618137894675,100.0,100,Dominado,40,0.17333333333333334,55,150,10,0.2,0.0
Logit,0.6171698585954187,0.08118583697559181,0.1728827866054809,0.03235890164126601,0.1019522117171893,100.0,100,Dominado,41,0.18,55,150,10,0.2,0.0
Firth,0.6178846608593801,0.08036471370345444,0.16968716261984867,0.02995026968199301,0.09822328305298127,100.0,100,No dominado,41,0.18,55,150,10,0.2,0.0
Elastic Net,0.6156815574682826,0.08086940788151431,0.166387304040478,0.02994594557361029,0.09191319999005124,100.0,100,No dominado,41,0.18,55,150,10,0.2,0.0
CART,0.5343590329384051,0.08405172399161599,0.2023468056423065,0.04193398039985267,0.1872192675944531,100.0,100,Dominado,41,0.18,55,150,10,0.2,0.0
Logit,0.6936911228648346,0.08313203997194742,0.17862219456090153,0.04073244124976033,0.10696076742532291,100.0,100,Dominado,42,0.21333333333333335,55,150,10,0.2,0.0
Firth,0.6943949923444644,0.08283919202965204,0.1744129672152507,0.03734571242375887,0.1020667159697952,100.0,100,Dominado,42,0.21333333333333335,55,150,10,0.2,0.0
Elastic Net,0.6984816338724141,0.08214099283361123,0.1705142352986982,0.03636804670846973,0.09605662378973141,100.0,100,No dominado,42,0.21333333333333335,55,150,10,0.2,0.0
CART,0.5710088025781807,0.09611011485537165,0.21823342489370856,0.04646146744703645,0.2085943962711379,100.0,100,Dominado,42,0.21333333333333335,55,150,10,0.2,0.0
Logit,0.48155907188521974,0.07909593350204203,0.20039932165516536,0.040013053781172384,0.112071629686791,100.0,100,Dominado,43,0.20666666666666667,55,150,10,0.2,0.0
Firth,0.4821235289367645,0.07887752508775245,0.19732890742673873,0.037434346907648054,0.10724036942235117,100.0,100,No dominado,43,0.20666666666666667,55,150,10,0.2,0.0
Elastic Net,0.480656389161063,0.0785226305632334,0.1937136005822934,0.036895231112754084,0.10097162240945609,100.0,100,No dominado,43,0.20666666666666667,55,150,10,0.2,0.0
CART,0.4918172152649646,0.08379969064737403,0.24303228118984488,0.04306488356513103,0.22526912894988352,100.0,100,No dominado,43,0.20666666666666667,55,150,10,0.2,0.0
Logit,0.5664604927072644,0.0809794133672521,0.20031588181491222,0.03451614255390277,0.11537217204757175,100.0,100,Dominado,44,0.22666666666666666,55,150,10,0.2,0.0
Firth,0.5664558010252343,0.08154059000881933,0.19760120106532214,0.031977683043681655,0.11022504125876488,100.0,100,Dominado,44,0.22666666666666666,55,150,10,0.2,0.0
Elastic Net,0.5706329457743899,0.07975301489299166,0.19396161995598915,0.030687964231290023,0.10384049750913778,100.0,100,No dominado,44,0.22666666666666666,55,150,10,0.2,0.0
CART,0.5355944725329079,0.09627089308462315,0.23914696147373568,0.042558094297933176,0.22182240171636725,100.0,100,Dominado,44,0.22666666666666666,55,150,10,0.2,0.0
Logit,0.582762312137628,0.07281261318265578,0.1842685252027655,0.029402887169587562,0.10313311887168637,100.0,100,Dominado,45,0.19333333333333333,55,150,10,0.2,0.0
Firth,0.5818754681662373,0.07270475353401039,0.18097353182804052,0.02698388595297123,0.09919486319296468,100.0,100,Dominado,45,0.19333333333333333,55,150,10,0.2,0.0
Elastic Net,0.5885605282348556,0.07171533358078325,0.1772371100345153,0.02645195975307892,0.09172309031817948,100.0,100,No dominado,45,0.19333333333333333,55,150,10,0.2,0.0
CART,0.5236469350570071,0.07204423349570827,0.21768327096807447,0.03828731782341011,0.20338701188304611,100.0,100,Dominado,45,0.19333333333333333,55,150,10,0.2,0.0
Logit,0.6869090478194597,0.07357479002078926,0.15677451811306808,0.03633728153519882,0.10089335959820722,100.0,100,Dominado,46,0.17333333333333334,55,150,10,0.2,0.0
Firth,0.6876003496111792,0.07333125513760763,0.15337203879514733,0.033196718656221404,0.09788851960446757,100.0,100,No dominado,46,0.17333333333333334,55,150,10,0.2,0.0
Elastic Net,0.6891244855444956,0.0745970567517867,0.1500553609192754,0.03272217674450788,0.09120578872766252,100.0,100,No dominado,46,0.17333333333333334,55,150,10,0.2,0.0
CART,0.5267888539188216,0.08213382652410663,0.20572666862635663,0.04371902753883692,0.19973023613886406,100.0,100,Dominado,46,0.17333333333333334,55,150,10,0.2,0.0
Logit,0.4638089080193047,0.08390646060396854,0.19215150042199325,0.030439897259757414,0.11712235920969032,100.0,100,No dominado,47,0.2,55,150,10,0.2,0.0
Firth,0.4637311834808576,0.08457495740532535,0.1902012963191486,0.02831814194659169,0.11218465006333764,100.0,100,No dominado,47,0.2,55,150,10,0.2,0.0
Elastic Net,0.46340894730469,0.08407481733677565,0.1867027724919869,0.0284831397054855,0.10648928788968143,100.0,100,No dominado,47,0.2,55,150,10,0.2,0.0
CART,0.4923659005825565,0.08594074077068846,0.21424634036108522,0.04340530721636885,0.1997450624138975,100.0,100,No dominado,47,0.2,55,150,10,0.2,0.0
Logit,0.46537090948142107,0.08940117685173515,0.1680518412679479,0.03567013124697737,0.10445903345707921,100.0,100,No dominado,48,0.16666666666666666,55,150,10,0.2,0.0
Firth,0.4649180461113724,0.08961603190932105,0.16665963938544645,0.032982421452647785,0.10083652040752808,100.0,100,No dominado,48,0.16666666666666666,55,150,10,0.2,0.0
Elastic Net,0.4635068435578086,0.08978256816004845,0.16132815505847828,0.03259500138273381,0.09243195850565089,100.0,100,No dominado,48,0.16666666666666666,55,150,10,0.2,0.0
CART,0.4857179884320329,0.08119613395880064,0.20269112535147824,0.044332424553385374,0.19831338625592357,100.0,100,No dominado,48,0.16666666666666666,55,150,10,0.2,0.0
Logit,0.570992292590413,0.07775925626504397,0.17734933686812698,0.034442826840082354,0.10794730534814022,100.0,100,No dominado,49,0.18666666666666668,55,150,10,0.2,0.0
Firth,0.570401106097974,0.07767700064368432,0.17501048259271848,0.032183463776757286,0.1039403309282292,100.0,100,No dominado,49,0.18666666666666668,55,150,10,0.2,0.0
Elastic Net,0.5723391130383646,0.07863615218371713,0.17154530791215403,0.032017047896549265,0.09732838746273825,100.0,100,No dominado,49,0.18666666666666668,55,150,10,0.2,0.0
CART,0.5460136487397079,0.09528461985044435,0.22041990000985986,0.04282377123950468,0.20286072744176753,100.0,100,Dominado,49,0.18666666666666668,55,150,10,0.2,0.0
Logit,0.7392302565425568,0.07120650391182215,0.1719708356649032,0.03350578200288451,0.10336502525358014,100.0,100,Dominado,50,0.23333333333333334,55,150,10,0.2,0.0
Firth,0.7393509133783863,0.07143730284406125,0.16919918213810503,0.03106973436010737,0.09935300697866947,100.0,100,Dominado,50,0.23333333333333334,55,150,10,0.2,0.0
Elastic Net,0.7403256088613119,0.06988316730011469,0.16711952341774045,0.030272363249456723,0.09442211714147855,100.0,100,No dominado,50,0.23333333333333334,55,150,10,0.2,0.0
CART,0.6517714273788271,0.08330876274043958,0.21754827917063183,0.04023021021579399,0.2071807256624062,100.0,100,Dominado,50,0.23333333333333334,55,150,10,0.2,0.0
Logit,0.5896453612497224,0.0684025967684733,0.2038728072346499,0.030940412937385336,0.10884423864653094,100.0,100,No dominado,1,0.23333333333333334,56,150,10,0.2,0.5
Firth,0.5911433203011941,0.06905660541512475,0.20006394176130407,0.028574702054523657,0.10375551689173636,100.0,100,No dominado,1,0.23333333333333334,56,150,10,0.2,0.5
Elastic Net,0.5914619692683503,0.06994720355268384,0.19593747912784512,0.02836429443813801,0.09682724071220326,100.0,100,No dominado,1,0.23333333333333334,56,150,10,0.2,0.5
CART,0.5272637896359631,0.08363666167940653,0.2462413562290753,0.04641588322908992,0.2004723020163729,100.0,100,Dominado,1,0.23333333333333334,56,150,10,0.2,0.5
Logit,0.6250375365742129,0.0858479095390213,0.17143859868717662,0.03580395199915559,0.10922967417229344,100.0,100,Dominado,2,0.18666666666666668,56,150,10,0.2,0.5
Firth,0.623821797298126,0.08613077290547691,0.16831942668769254,0.033191446476392515,0.1056729261920156,100.0,100,Dominado,2,0.18666666666666668,56,150,10,0.2,0.5
Elastic Net,0.6319769338754926,0.08540744325890214,0.1616213575687984,0.03194486090614361,0.09401770955061037,100.0,100,No dominado,2,0.18666666666666668,56,150,10,0.2,0.5
CART,0.5262017128349341,0.09405535447697536,0.20979000345570611,0.04733360375852466,0.196985526828871,100.0,100,Dominado,2,0.18666666666666668,56,150,10,0.2,0.5
Logit,0.721461820322342,0.0669280681574811,0.17468679093123587,0.035291023296710355,0.10557902190669416,100.0,100,No dominado,3,0.22666666666666666,56,150,10,0.2,0.5
Firth,0.7210642232384646,0.06697915433946748,0.1718659635265373,0.032610547729109936,0.10190467215814678,100.0,100,No dominado,3,0.22666666666666666,56,150,10,0.2,0.5
Elastic Net,0.72837687521651,0.06756435989069463,0.16569968006103994,0.030396510727043417,0.09056362955277536,100.0,100,No dominado,3,0.22666666666666666,56,150,10,0.2,0.5
CART,0.5744648354336616,0.09879286786623728,0.24081850724165788,0.04411038489824852,0.22706011118988745,100.0,100,Dominado,3,0.22666666666666666,56,150,10,0.2,0.5
Logit,0.719802800828672,0.07742863549348332,0.1569432415025083,0.035604242269881486,0.09838868979460585,100.0,100,Dominado,4,0.18666666666666668,56,150,10,0.2,0.5
Firth,0.7197421625588615,0.07774391070772213,0.15387794941682226,0.032311731622664805,0.09529902636704146,100.0,100,Dominado,4,0.18666666666666668,56,150,10,0.2,0.5
Elastic Net,0.723151444748152,0.07640092617636254,0.14805828777676536,0.02887323381000384,0.08458387685355037,100.0,100,No dominado,4,0.18666666666666668,56,150,10,0.2,0.5
CART,0.5493252598279692,0.0853399222221478,0.20718709974511829,0.03398761380073994,0.19693461161765627,100.0,100,Dominado,4,0.18666666666666668,56,150,10,0.2,0.5
Logit,0.6198120232450772,0.07253018735922447,0.19455243601335706,0.03175659080845692,0.11169491012256408,100.0,100,Dominado,5,0.22,56,150,10,0.2,0.5
Firth,0.6191887463952884,0.07181793155552187,0.1911605326219765,0.029344360074524282,0.1069845726228678,100.0,100,Dominado,5,0.22,56,150,10,0.2,0.5
Elastic Net,0.633624888213555,0.06906871566987463,0.18534059382527207,0.027287748615061138,0.09515095309227585,100.0,100,No dominado,5,0.22,56,150,10,0.2,0.5
CART,0.5842002352221349,0.07784723862556137,0.23845893587705963,0.03822014492602134,0.2145506609948999,100.0,100,Dominado,5,0.22,56,150,10,0.2,0.5
Logit,0.6564070878032752,0.07034813947911679,0.1812908730284498,0.03701358222772486,0.10649462731689913,100.0,100,No dominado,6,0.21333333333333335,56,150,10,0.2,0.5
Firth,0.6559741476058124,0.07020054144511584,0.1778763950026763,0.034269159189004715,0.10266183387406244,100.0,100,No dominado,6,0.21333333333333335,56,150,10,0.2,0.5
Elastic Net,0.6583768717814154,0.07159072401150386,0.17312979700167813,0.03290376487838937,0.09352488721818526,100.0,100,No dominado,6,0.21333333333333335,56,150,10,0.2,0.5
CART,0.5513186582942264,0.09217110121172814,0.22087233430057268,0.04423097370607287,0.20610778976122807,100.0,100,Dominado,6,0.21333333333333335,56,150,10,0.2,0.5
Logit,0.5879591077317412,0.07098470798399555,0.19711842851648764,0.03356284226833985,0.11015443323038504,100.0,100,No dominado,7,0.22666666666666666,56,150,10,0.2,0.5
Firth,0.5880482585021758,0.07102269235135225,0.1943668068106631,0.031176870067869084,0.10539795070389121,100.0,100,No dominado,7,0.22666666666666666,56,150,10,0.2,0.5
Elastic Net,0.5877117284665621,0.07312450893733544,0.19003310713479038,0.030413691148280242,0.09698705279329105,100.0,100,No dominado,7,0.22666666666666666,56,150,10,0.2,0.5
CART,0.5094270908779276,0.0793658107954544,0.24100683257275515,0.04632287197352874,0.20839865253529166,100.0,100,Dominado,7,0.22666666666666666,56,150,10,0.2,0.5
Logit,0.5917356879195943,0.07965099284380177,0.16541406999800345,0.03568660563530637,0.099639034011377,100.0,100,Dominado,8,0.16666666666666666,56,150,10,0.2,0.5
Firth,0.5932625269618583,0.08021946613350203,0.16271258045327996,0.03290981081932247,0.09628451079631799,100.0,100,Dominado,8,0.16666666666666666,56,150,10,0.2,0.5
Elastic Net,0.5977005011839571,0.07851635925168989,0.15680833090926224,0.03182852395727865,0.08510680914660457,100.0,100,No dominado,8,0.16666666666666666,56,150,10,0.2,0.5
CART,0.5944575575726982,0.09796695005838865,0.17952280120218464,0.04292256465168888,0.1623293314130251,100.0,100,Dominado,8,0.16666666666666666,56,150,10,0.2,0.5
Logit,0.6569873504963067,0.06676391657274663,0.17639256088415015,0.0334994100109427,0.10563560201749186,100.0,100,No dominado,9,0.2,56,150,10,0.2,0.5
Firth,0.6566276542461758,0.06715445003289006,0.17268274170886194,0.03072830313933395,0.10167822860342968,100.0,100,No dominado,9,0.2,56,150,10,0.2,0.5
Elastic Net,0.659991932211089,0.06802363516530849,0.16636447628926188,0.028316736593621532,0.09058600818741441,100.0,100,No dominado,9,0.2,56,150,10,0.2,0.5
CART,0.5917906264899532,0.10124577198443746,0.2210480087339813,0.04419491417296737,0.2006638562375563,100.0,100,Dominado,9,0.2,56,150,10,0.2,0.5
Logit,0.6410019452517902,0.07465598127457669,0.18368318049703766,0.03199052843483665,0.10675685195381109,100.0,100,No dominado,10,0.20666666666666667,56,150,10,0.2,0.5
Firth,0.6412236995537133,0.07485733386525908,0.18025585414609982,0.029677511119265868,0.10222490071658798,100.0,100,No dominado,10,0.20666666666666667,56,150,10,0.2,0.5
Elastic Net,0.6505420464060145,0.07523324963583918,0.17502862596124408,0.029375313132588413,0.09050977640601268,100.0,100,No dominado,10,0.20666666666666667,56,150,10,0.2,0.5
CART,0.549975145003086,0.08522606395131442,0.2276495542493916,0.053854976848501705,0.21138781488854658,100.0,100,Dominado,10,0.20666666666666667,56,150,10,0.2,0.5
Logit,0.7583303692125775,0.06404953791295555,0.15245857939158977,0.036175551201757875,0.09701826675383556,100.0,100,No dominado,11,0.16,56,150,10,0.2,0.5
Firth,0.7557119682316076,0.06591854282511045,0.1475829652830261,0.03292487484054254,0.09428197334015363,100.0,100,No dominado,11,0.16,56,150,10,0.2,0.5
Elastic Net,0.7614022227000435,0.066058473487548,0.138936468749074,0.029999788501480676,0.07896361606760204,100.0,100,No dominado,11,0.16,56,150,10,0.2,0.5
CART,0.5952508910788336,0.09703019193340805,0.1806795321745209,0.03998753061664765,0.18174220221749185,100.0,100,Dominado,11,0.16,56,150,10,0.2,0.5
Logit,0.4901659684263967,0.09159841251918796,0.1827701474256984,0.03348686456678429,0.10997772700342075,100.0,100,Dominado,12,0.18666666666666668,56,150,10,0.2,0.5
Firth,0.49265804711983385,0.09114875461974413,0.18056585690304341,0.03110533990533334,0.10563312311201273,100.0,100,No dominado,12,0.18666666666666668,56,150,10,0.2,0.5
Elastic Net,0.4872324514178555,0.09038988351484736,0.17508231601021812,0.03111207385568345,0.09542778898803818,100.0,100,No dominado,12,0.18666666666666668,56,150,10,0.2,0.5
CART,0.46727471249110175,0.07789715889167213,0.22152274706799496,0.04043977895586592,0.20253771052051514,100.0,100,No dominado,12,0.18666666666666668,56,150,10,0.2,0.5
Logit,0.7074041293022624,0.0811178114428984,0.1545432869894683,0.03440821541931501,0.10120196374592201,100.0,100,Dominado,13,0.18,56,150,10,0.2,0.5
Firth,0.7075712347327716,0.08141779008459889,0.15177581604648568,0.031564255569726106,0.09745037483660349,100.0,100,Dominado,13,0.18,56,150,10,0.2,0.5
Elastic Net,0.7128344832748019,0.07868478225413897,0.1467906903564568,0.03067990909000211,0.08614725286427813,100.0,100,No dominado,13,0.18,56,150,10,0.2,0.5
CART,0.6022780403960741,0.09946945158633304,0.19800279558986036,0.03749434341520462,0.1922733003825028,100.0,100,Dominado,13,0.18,56,150,10,0.2,0.5
Logit,0.6306934465847676,0.07371483245057743,0.19104995046428871,0.03467498677870074,0.1090567840000883,100.0,100,Dominado,14,0.22,56,150,10,0.2,0.5
Firth,0.6313790917087655,0.07361020739524635,0.18800099571208112,0.03207951904473616,0.10424147084526675,100.0,100,Dominado,14,0.22,56,150,10,0.2,0.5
Elastic Net,0.6353656153535638,0.07200584461694903,0.18344165623036177,0.0313448827571642,0.0959968852930628,100.0,100,No dominado,14,0.22,56,150,10,0.2,0.5
CART,0.5582384272936075,0.0861728052593846,0.2287258360255122,0.0478068279112523,0.2075966411172755,100.0,100,Dominado,14,0.22,56,150,10,0.2,0.5
